"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-06-29","10.29",,,"0.00","0.0","0.0","84","93","79","  150","  150",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-06-30","8.50",,,"0.00","0.0","0.0","84","93","78","  160","  150",,"17.0","23.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-01","5.82",,,"0.00","0.0","0.0","84","94","74","  150","  140",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-02","3.80",,,"0.00","0.0","0.0","84","94","74","  160","  170",,"15.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-03","4.03",,,"0.00","0.0","0.0","83","94","73","   60","   20",,"23.9","30.0",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-04","6.49",,,"0.48","0.0","0.0","79","91","72","   80","   80",,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-05","4.25",,,"0.31","0.0","0.0","78","90","73","  220","  220",,"21.0","30.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-06","5.14",,,"0.01","0.0","0.0","78","89","72","  130","  110",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-07","4.47",,,"0.08","0.0","0.0","82","93","74","  140","  140",,"28.0","30.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-08","4.70",,,"0.00","0.0","0.0","82","92","74","  170","  170",,"15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-09","5.37",,,"0.00","0.0","0.0","84","95","74","  130","  120",,"15.0","18.1",,,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-10","5.14",,,"0.00","0.0","0.0","84","93","73","  160","  180",,"16.1","21.9",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-11","4.92",,,"0.00","0.0","0.0","83","94","72","  150","  160",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-12","3.58",,,"0.00","0.0","0.0","83","94","74","  150","  150",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-13","4.25",,,"0.00","0.0","0.0","85","96","77","  120","  160",,"19.9","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-14","4.70",,,"0.00","0.0","0.0","84","96","76","  250","  260",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-15","4.92",,,"0.06","0.0","0.0","82","89","75","  340","  350",,"17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-16","2.91",,,"0.00","0.0","0.0","81","90","73","  140","  170",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-17","6.04",,,"0.39","0.0","0.0","80","89","76","  180","  170",,"23.9","35.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-18","5.37",,,"0.04","0.0","0.0","82","87","75","   30","  350",,"14.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-19","6.49",,,"0.00","0.0","0.0","78","85","72","   40","   50",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-20","5.82",,,"0.01","0.0","0.0","80","93","73","   90","  120",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-21","3.13",,,"0.00","0.0","0.0","85","96","77","  150","  150",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-22","3.80",,,"0.00","0.0","0.0","86","96","77","  110","  120",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-23","4.25",,,"0.07","0.0","0.0","85","95","76","   10","   10",,"23.0","28.0",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-24","4.03",,,"0.01","0.0","0.0","83","94","73","  170","  170",,"16.1","19.9",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-25","4.70",,,"0.00","0.0","0.0","84","95","74","  150","  160",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-26","7.16",,,"0.00","0.0","0.0","85","95","78","  170","  170",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-27","6.04",,,"0.00","0.0","0.0","86","97","77","  160","  150",,"14.1","18.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-28","5.82",,,"0.00","0.0","0.0","87","99","77","  170","  300",,"13.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-29","4.47",,,"0.03","0.0","0.0","84","92","74","   30","   30",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-30","6.49",,,"0.00","0.0","0.0","81","94","72","  140","  130",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-07-31","6.49",,,"3.91","0.0","0.0","84","94","73","  150","  150",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-01","6.71",,,"0.01","0.0","0.0","80","87","73","  170","  160",,"15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-02","4.92",,,"0.00","0.0","0.0","76","82","71","   10",,,"10.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-03","6.71",,,"0.00","0.0","0.0","78","89","72","   30","   30",,"14.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-04","5.82",,,"0.00","0.0","0.0","80","92","73","  110","  100",,"25.1","31.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-05","5.37",,,"0.00","0.0","0.0","82","92","74","  130","  130",,"13.0","15.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-06","4.92",,,"0.00","0.0","0.0","83","94","75","  140","  160",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-07","6.49",,,"0.00","0.0","0.0","86","95","79","  160","  140",,"16.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-08","6.26",,,"0.10","0.0","0.0","86","97","77","  180","  190",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-09","4.70",,,"0.00","0.0","0.0","83","94","77","  150","  220",,"21.0","29.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-10","3.80",,,"0.00","0.0","0.0","85","94","78","  110","  110",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-11","2.91",,,"0.25","0.0","0.0","86","97","75","   30","   30",,"35.1","46.1",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-12","3.36",,,"0.00","0.0","0.0","84","97","76","   50","   50",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-13","6.49",,,"0.00","0.0","0.0","83","94","73","   40","   30",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-14","6.71",,,"0.02","0.0","0.0","83","93","73","  140","  130",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-15","5.14",,,"0.00","0.0","0.0","83","96","75","  150","  170",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-16","7.61",,,"0.00","0.0","0.0","86","98","80","  140","  140",,"25.9","31.1",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-17","7.38",,,"0.00","0.0","0.0","86","97","78","  170","  240",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-18","6.26",,,"0.00","0.0","0.0","85","96","76","  210","  200",,"19.9","25.1",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-19","7.38",,,"0.00","0.0","0.0","84","94","76","  130","  130",,"19.9","23.9",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-20","6.49",,,"0.01","0.0","0.0","81","96","74","  220","  230",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-21","7.83",,,"0.00","0.0","0.0","86","98","76","  160","  160",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-22","6.26",,,"0.00","0.0","0.0","86","98","75","  140","  130",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-23","4.92",,,"0.00","0.0","0.0","85","98","75","  120","  100",,"17.0","29.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-24","3.58",,,"0.00","0.0","0.0","86","98","74","  140","  200",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-25","4.03",,,"0.00","0.0","0.0","86","99","76","  100","  100",,"28.0","33.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-26","7.38",,,"0.00","0.0","0.0","84","97","74","   70","   60",,"17.0","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-27","8.28",,,"0.00","0.0","0.0","83","94","75","  140","  100",,"21.9","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-28","8.50",,,"0.00","0.0","0.0","81","90","76","  150","  150",,"21.9","25.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-29","8.28",,,"0.02","0.0","0.0","82","91","75","  120","  110",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-30","6.04",,,"0.00","0.0","0.0","80","92","75","  150","  140",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-08-31","5.14",,,"0.83","0.0","0.0","79","84","74","  200","  200",,"13.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-01","4.92",,,"0.36","0.0","0.0","80","93","74","  140","  160",,"23.9","29.1","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-02","8.05",,,"0.00","0.0","0.0","84","94","76","  150","  140",,"25.1","29.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-03","7.38",,,"0.00","0.0","0.0","83","93","75","  140","  120",,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-04","6.04",,,"0.00","0.0","0.0","83","93","76","  150","  150",,"23.9","30.0",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-05","4.47",,,"0.03","0.0","0.0","83","93","75","  180","  180",,"21.0","30.0",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-06","2.01",,,"0.16","0.0","0.0","82","95","75","  150","  150",,"21.0","25.1",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-07","4.25",,,"0.42","0.0","0.0","81","95","73","   20","   20",,"28.0","32.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-08","3.36",,,"0.00","0.0","0.0","79","92","72","  130","  130",,"10.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-09","4.70",,,"0.00","0.0","0.0","83","95","74","  140","  100",,"17.0","28.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-10","6.93",,,"0.00","0.0","0.0","85","95","78","  150","  190",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-11","5.82",,,"0.00","0.0","0.0","85","97","76","  140","  140",,"21.0","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-12","4.92",,,"0.02","0.0","0.0","81","89","75","  170","  170",,"16.1","21.0","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-13","11.86",,,"0.01","0.0","0.0","75","77","67","   20","   10",,"18.1","23.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-14","5.82",,,"0.00","0.0","0.0","70","77","65","   40","   70",,"13.0","15.0","    1",,,,,,,"    1",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-15","5.82",,,"0.00","0.0","0.0","77","92","68","  150","  150",,"15.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-16","5.59",,,"0.12","0.0","0.0","81","91","75","  140","  140",,"23.9","28.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-17","3.13",,,"0.25","0.0","0.0","78","89","75","  140","  210",,"16.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-18","6.26",,,"2.31","0.0","0.0","76","81","73","  130","  130",,"16.1","21.0","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-19","5.82",,,"0.20","0.0","0.0","77","84","73","  110","  120",,"13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-20","6.93",,,"0.00","0.0","0.0","79","89","73","  100","  120",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-21","4.70",,,"0.00","0.0","0.0","80","91","73","   60","   40",,"14.1","18.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-22","5.37",,,"0.00","0.0","0.0","81","93","72","  360","  360",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-23","6.93",,,"0.00","0.0","0.0","75","84","64","   60","   30",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-24","5.14",,,"0.00","0.0","0.0","73","85","64","  110","  110",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-25","8.05",,,"0.00","0.0","0.0","73","80","68","   90","   90",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-26","7.16",,,"0.00","0.0","0.0","76","86","68","  110","  120",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-27","6.49",,,"0.00","0.0","0.0","76","86","71","   70","   90",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-28","7.38",,,"0.00","0.0","0.0","78","89","72","   40","   30",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-29","6.04",,,"0.00","0.0","0.0","78","89","70","   50","   50",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-09-30","4.70",,,"0.00","0.0","0.0","78","89","71","  150","  140",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-01","5.14",,,"0.09","0.0","0.0","81","93","72","  130","  140",,"19.9","23.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-02","8.05",,,"0.78","0.0","0.0","84","93","71","  300","  300",,"30.0","38.9","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-03","7.16",,,"0.32","0.0","0.0","77","84","63","  360","   30",,"21.0","28.0",,,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-04","6.93",,,"0.00","0.0","0.0","68","77","59","   40","   40",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-05","5.82",,,"0.00","0.0","0.0","67","85","53","  150","  150",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-06","6.26",,,"0.69","0.0","0.0","73","84","65","   10","   20",,"33.1","53.0","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-07","5.59",,,"0.00","0.0","0.0","75","90","65","  150","  140",,"15.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-08","5.37",,,"0.06","0.0","0.0","78","90","69","  240","  240",,"23.0","31.1","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-09","4.92",,,"0.00","0.0","0.0","79","90","68","  150","  150",,"13.0","18.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-10","7.61",,,"0.03","0.0","0.0","81","91","75","  170","  210",,"17.0","28.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-11","6.71",,,"0.02","0.0","0.0","79","85","66","  360","  360",,"21.0","23.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-12","6.49",,,"0.35","0.0","0.0","71","87","65","  170","  180",,"17.0","21.9","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-13","9.62",,,"0.61","0.0","0.0","76","85","59","  280","  310",,"29.1","40.0","    1",,"    1",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-14","7.61",,,"0.00","0.0","0.0","66","79","54","  300","  310",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-15","2.91",,,"0.00","0.0","0.0","66","84","51","  270","  270",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-16","5.59",,,"0.00","0.0","0.0","71","87","57","  170","  180",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-17","4.70",,,"0.00","0.0","0.0","73","86","60","  200","  170",,"12.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-18","2.46",,,"0.00","0.0","0.0","74","86","63","   60","   90",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-19","6.93",,,"0.00","0.0","0.0","71","81","62","   80","   80",,"8.9","14.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-20","5.37",,,"0.00","0.0","0.0","70","83","59","   20","   60",,"12.1","19.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-21","4.92",,,"0.00","0.0","0.0","68","82","55","   70","   90",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-22","5.37",,,"0.00","0.0","0.0","70","82","61","   50","   80",,"14.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-23","5.14",,,"0.00","0.0","0.0","67","80","58","   50","   60",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-24","3.13",,,"0.00","0.0","0.0","65","82","54","   20","  360",,"8.9","17.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-25","1.79",,,"0.00","0.0","0.0","68","85","55","  130","  130",,"8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-26","4.47",,,"0.00","0.0","0.0","69","85","56","  160","  170",,"14.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-27","6.26",,,"0.00","0.0","0.0","72","86","58","  160","  160",,"19.9","25.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-28","3.13",,,"0.00","0.0","0.0","73","86","60","  140","  160",,"13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-29","5.82",,,"0.00","0.0","0.0","73","84","61","   20","   10",,"18.1","21.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-30","3.58",,,"0.00","0.0","0.0","67","79","55","   90","   90",,"10.1","14.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-10-31","8.72",,,"0.00","0.0","0.0","67","79","55","   10","   30",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-01","5.14",,,"0.00","0.0","0.0","57","65","45","   70","   70",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-02","8.95",,,"0.00","0.0","0.0","53","72","41","  140","  150",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-03","8.72",,,"0.00","0.0","0.0","64","80","53","  140","  140",,"21.9","25.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-04","6.49",,,"0.00","0.0","0.0","70","82","62","  150","  170",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-05","6.26",,,"1.12","0.0","0.0","70","74","64","  300","  290",,"19.9","25.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-06","7.38",,,"0.17","0.0","0.0","64","66","58","   10","   20",,"15.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-07","4.47",,,"0.00","0.0","0.0","57","65","49","   60","   60",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-08","2.91",,,"0.00","0.0","0.0","58","75","50","  350","  350",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-09","3.80",,,"0.00","0.0","0.0","58","72","47","  200","  340",,"8.1","21.9",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-10","7.16",,,"0.00","0.0","0.0","62","80","45","  180","  210",,"17.0","23.9","    1",,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-11","10.07",,,"0.01","0.0","0.0","65","71","49","  310","  330",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2014-11-12","13.87",,,"0.00","0.0","0.0","50","58","43","   10","   10",,"21.9","28.0",,,,,,,,,,,,,,,,,
