"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-03","15.21",,,"0.00","0.0","0.0","77","84","60","  340","  350",,"31.1","40.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-04","12.08",,,"0.00","0.0","0.0","60","68","46","  340","  350",,"25.9","34.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-05","8.95",,,"0.05","0.0","0.0","54","56","50","  120","  110",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-06","9.62",,,"0.58","0.0","0.0","50","53","47","   50","   80",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-07","7.16",,,"0.01","0.0","0.0","53","68","47","  340","  330",,"29.1","38.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-08","13.20",,,"0.00","0.0","0.0","59","71","50","  320","  320",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-09","9.62",,,"0.00","0.0","0.0","63","81","45","  160","  160",,"21.9","27.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-10","19.01",,,"0.00","0.0","0.0","72","86","59","  180","  180",,"31.1","38.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-11","16.55",,,"0.00","0.0","0.0","72","83","63","  170","  190",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-12","20.58",,,"0.00","0.0","0.0","74","84","66","  180","  170",,"31.1","38.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-13","17.00",,,"0.37","0.0","0.0","71","79","64","  160","  150",,"32.0","42.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-14","18.12",,,"0.00","0.0","0.0","55","64","43","  310","  310",,"29.1","38.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-15","5.82",,,"0.00","0.0","0.0","49","64","37","  150","  150",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-16","16.78",,,"0.00","0.0","0.0","56","69","45","  150","  170",,"29.1","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-17","8.72",,,"0.04","0.0","0.0","58","64","51","  130","  140",,"16.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-18","4.70",,,"0.02","0.0","0.0","65","78","56","  100","   30",,"12.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-19","8.50",,,"0.00","0.0","0.0","68","79","57","  150","  150",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-20","9.40",,,"0.71","0.0","0.0","70","81","63","  170","  190",,"21.9","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-21","6.93",,,"0.00","0.0","0.0","69","80","62","  170","  170",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-22","4.92",,,"0.00","0.0","0.0","72","84","60","   30","   50",,"15.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-23","12.75",,,"0.00","0.0","0.0","74","87","61","  150","  160",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-24","14.54",,,"0.00","0.0","0.0","76","84","66","  310","  170",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-25","10.96",,,"0.00","0.0","0.0","71","83","57","  140","  130",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-26","17.00",,,"0.00","0.0","0.0","73","84","63","  150","  150",,"29.1","36.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-27","12.97",,,"0.04","0.0","0.0","79","92","73","  170","  180",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-28","8.50",,,"0.00","0.0","0.0","76","83","65","  350","  350",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-29","14.54",,,"0.00","0.0","0.0","70","76","56","  320","  320",,"29.1","35.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-04-30","12.53",,,"0.00","0.0","0.0","60","69","50","  330","  320",,"25.9","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-01","6.04",,,"0.00","0.0","0.0","60","75","46","  330","  350",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-02","6.49",,,"0.00","0.0","0.0","68","82","52","  320","  320",,"21.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-03","5.82",,,"0.00","0.0","0.0","71","89","50","  150","  150",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-04","12.75",,,"0.00","0.0","0.0","78","94","62","  170","  170",,"25.9","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-05","16.11",,,"0.00","0.0","0.0","77","90","63","  180","  180",,"25.9","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-06","19.46",,,"0.00","0.0","0.0","77","88","65","  170","  160",,"30.0","38.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-07","19.46",,,"0.00","0.0","0.0","77","85","70","  160","  140",,"30.0","38.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-08","11.63",,,"2.68","0.0","0.0","73","77","64","  160","  280",,"21.9","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-09","7.61",,,"0.00","0.0","0.0","75","89","65","  170","  160",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-10","15.66",,,"0.00","0.0","0.0","76","87","66","  150","  140",,"25.1","35.1",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-11","20.13",,,"0.00","0.0","0.0","79","89","73","  170","  170",,"29.1","36.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-12","14.76",,,"0.71","0.0","0.0","77","84","59","  270","  280",,"32.0","44.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-13","13.87",,,"0.16","0.0","0.0","61","69","55","   10","  360",,"23.0","31.1","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-14","10.74",,,"0.04","0.0","0.0","62","72","53","  340","  330",,"23.0","31.1","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-15","8.50",,,"0.00","0.0","0.0","66","83","53","   70","  300",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-16","10.51",,,"0.00","0.0","0.0","71","86","57","  160","  160",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-17","10.51",,,"0.00","0.0","0.0","74","82","60","  170","  170",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-18","15.21",,,"0.00","0.0","0.0","74","83","64","  150","  150",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-19","19.24",,,"0.00","0.0","0.0","76","86","66","  170","  180",,"30.0","40.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-20","17.45",,,"0.00","0.0","0.0","78","87","70","  180","  190",,"25.9","34.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-21","14.76",,,"0.00","0.0","0.0","78","87","69","  150","  170",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-22","12.30",,,"0.00","0.0","0.0","78","88","69","  160","  150",,"23.0","28.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-23","11.63",,,"0.00","0.0","0.0","77","82","71","  140","  130",,"18.1","21.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-24","12.08",,,"0.00","0.0","0.0","78","86","72","  160","  150",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-25","11.41",,,"0.04","0.0","0.0","77","87","73","  150","  160",,"33.1","40.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-26","10.07",,,"0.02","0.0","0.0","76","80","71","  150","  190",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-27","6.04",,,"0.21","0.0","0.0","71","78","66","  190","  180",,"14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-28","6.49",,,"0.00","0.0","0.0","74","84","66","  350","   20",,"15.0","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-29","5.82",,,"0.00","0.0","0.0","78","90","67","   60","   30",,"13.0","21.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-30","6.26",,,"0.00","0.0","0.0","79","88","70","   60","   50",,"14.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-05-31","6.71",,,"0.13","0.0","0.0","77","88","71","   60","   50",,"14.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-01","11.86",,,"0.00","0.0","0.0","80","90","72","  150","  150",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-02","12.97",,,"0.00","0.0","0.0","82","91","75","  140","  160",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-03","12.08",,,"0.00","0.0","0.0","83","91","75","  170","  130",,"21.9","27.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-04","14.32",,,"0.00","0.0","0.0","84","92","76","  170","  170",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-05","12.53",,,"0.00","0.0","0.0","83","91","75","  160","  170",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-06","12.08",,,"0.00","0.0","0.0","83","91","76","  170","  180",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-07","12.53",,,"0.00","0.0","0.0","85","95","76","  180","  210",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-08","7.83",,,"0.32","0.0","0.0","82","87","71","  210","  210",,"25.1","35.1",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-09","9.17",,,"0.79","0.0","0.0","75","80","64","  310","  310",,"33.1","48.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-10","10.51",,,"0.00","0.0","0.0","76","85","67","  320","  300",,"21.0","27.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-11","8.50",,,"0.00","0.0","0.0","80","95","67","  150","  150",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-12","10.07",,,"0.05","0.0","0.0","80","85","72","  140","  140",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-13","7.61",,,"0.00","0.0","0.0","81","89","74","  130","   50",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-14","14.99",,,"0.00","0.0","0.0","82","91","74","  170","  160",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-15","16.33",,,"0.00","0.0","0.0","84","93","76","  160","  170",,"25.9","34.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-16","16.33",,,"0.00","0.0","0.0","85","94","76","  170","  160",,"28.0","36.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-17","15.21",,,"0.00","0.0","0.0","85","94","78","  170","  170",,"25.1","35.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-18","15.66",,,"0.00","0.0","0.0","85","95","77","  140","  130",,"36.0","42.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-19","12.75",,,"0.00","0.0","0.0","83","95","76","  170","  170",,"21.9","30.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-20","9.40",,,"0.00","0.0","0.0","85","93","77","  150","  170",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-21","7.61",,,"0.00","0.0","0.0","84","89","79","  170","  190",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-22","8.28",,,"0.76","0.0","0.0","77","81","71","  180","  160",,"17.0","23.9","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-23","7.38",,,"0.42","0.0","0.0","77","88","69","  350","  340",,"23.9","34.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-24","5.82",,,"0.14","0.0","0.0","80","92","71","  290","  290",,"23.9","32.0",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-25","6.93",,,"0.44","0.0","0.0","75","86","71","  150","  150",,"28.0","31.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-26","12.53",,,"0.00","0.0","0.0","78","90","72","  140","  140",,"25.1","29.1","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-27","15.88",,,"0.00","0.0","0.0","81","92","74","  150","  160",,"25.9","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-28","16.55",,,"0.00","0.0","0.0","83","90","77","  160","  150",,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-29","15.66",,,"0.00","0.0","0.0","86","94","80","  180","  170",,"25.9","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-06-30","16.55",,,"0.00","0.0","0.0","86","95","77","  180","  190",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-01","10.51",,,"0.00","0.0","0.0","85","94","76","  170","  190",,"19.9","28.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-02","6.49",,,"0.10","0.0","0.0","85","94","78","  100","   60",,"16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-03","7.16",,,"0.03","0.0","0.0","80","88","70","   10","   10",,"21.0","29.1",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-04","8.50",,,"0.00","0.0","0.0","83","93","75","  110","  110",,"23.0","25.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-05","10.51",,,"0.00","0.0","0.0","83","92","74","  160","  160",,"17.0","21.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-06","8.95",,,"0.00","0.0","0.0","85","94","75","  160","  150",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-07","10.51",,,"0.00","0.0","0.0","86","99","77","  170","  180",,"19.9","23.0",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-08","8.72",,,"0.00","0.0","0.0","88","97","80","  150","  150",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-09","7.61",,,"0.00","0.0","0.0","88","97","80","  160","  160",,"16.1","19.9",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-10","11.18",,,"0.00","0.0","0.0","88","97","79","  160","  160",,"19.9","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-11","10.51",,,"0.00","0.0","0.0","87","96","76","  170","  160",,"21.0","25.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-12","8.28",,,"0.00","0.0","0.0","88","98","79","  180","  160",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-13","6.26",,,"0.00","0.0","0.0","90","101","80","  180","  220",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-14","6.71",,,"0.02","0.0","0.0","90","101","78","   10","  200",,"16.1","21.0",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-15","8.50",,,"0.00","0.0","0.0","83","94","75","   20","   60",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-16","10.96",,,"0.09","0.0","0.0","80","91","70","  130","  160",,"19.9","25.1",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-17","11.41",,,"0.67","0.0","0.0","76","80","68","   80","   80",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-18","8.50",,,"0.00","0.0","0.0","70","78","65","   70","  330",,"13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-19","5.59",,,"0.00","0.0","0.0","72","77","68","  110","  130",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-20","8.95",,,"0.00","0.0","0.0","77","92","67","  140","  160",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-21","9.84",,,"0.00","0.0","0.0","84","97","74","  140","  140",,"16.1","19.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-22","7.61",,,"0.00","0.0","0.0","87","98","78","   80","  130",,"14.1","19.0",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-23","6.04",,,"0.09","0.0","0.0","86","96","74","  100","  100",,"25.9","36.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-24","6.93",,,"0.00","0.0","0.0","83","95","73","  100","  110",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-25","10.51",,,"0.00","0.0","0.0","87","100","75","  160","  170",,"19.9","25.1","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-26","10.96",,,"0.00","0.0","0.0","90","101","80","  150","  150",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-27","9.40",,,"0.00","0.0","0.0","91","103","80","  160","  170",,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-28","8.28",,,"0.00","0.0","0.0","90","97","81","  350","  350",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-29","3.13",,,"0.00","0.0","0.0","81","86","75","  280","  260",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-30","12.53",,,"0.17","0.0","0.0","80","90","75","  140","  140",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-07-31","10.51",,,"0.01","0.0","0.0","78","84","71","  330","   10",,"19.9","28.0",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-01","7.38",,,"0.01","0.0","0.0","74","82","69","   60","   40",,"14.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-02","6.26",,,"0.00","0.0","0.0","77","90","68","   70","   30",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-03","7.38",,,"0.00","0.0","0.0","81","93","71","   50","   60",,"15.0","23.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-04","7.38",,,"0.00","0.0","0.0","83","94","74","  100","  110",,"15.0","23.9",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-05","7.16",,,"0.00","0.0","0.0","85","98","74","  120","  130",,"25.9","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-06","11.41",,,"0.00","0.0","0.0","87","100","79","  140","  160",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-07","10.96",,,"0.00","0.0","0.0","89","99","76","  170","  140",,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-08","10.07",,,"0.00","0.0","0.0","91","104","81","  340","  340",,"21.9","29.1",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-09","9.62",,,"0.00","0.0","0.0","91","102","81","   80","   50",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-10","6.71",,,"0.03","0.0","0.0","89","101","80","  170","  360",,"19.9","25.9",,,"    1",,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-11","7.38",,,"0.00","0.0","0.0","88","98","81","   20","   30",,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-12","8.50",,,"0.00","0.0","0.0","87","95","75","   40","  350",,"21.0","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-13","6.49",,,"0.00","0.0","0.0","82","95","70","  360","   50",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-14","8.50",,,"0.00","0.0","0.0","84","95","74","  120","  110",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-15","12.53",,,"0.00","0.0","0.0","86","100","75","  150","  150",,"23.0","29.1",,,,,,,,"    1",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-16","10.74",,,"0.41","0.0","0.0","86","103","77","  180","  190",,"36.9","53.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-17","7.83",,,"2.81","0.0","0.0","79","86","71","  170","  220",,"21.0","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-18","5.82",,,"0.00","0.0","0.0","82","90","75","  130","  220",,"14.1","19.0",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-19","9.40",,,"0.00","0.0","0.0","86","94","77","  140","  140",,"28.0","35.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-20","13.87",,,"0.00","0.0","0.0","87","98","79","  150","  140",,"28.0","33.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-21","14.32",,,"0.00","0.0","0.0","88","99","78","  170","  150",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-22","12.75",,,"0.00","0.0","0.0","89","100","78","  160","  190",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-23","10.51",,,"0.00","0.0","0.0","89","98","79","  150","  140",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-24","8.95",,,"0.00","0.0","0.0","89","99","79","  140","  140",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-25","7.83",,,"0.00","0.0","0.0","89","100","80","  150","  150",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-26","7.83",,,"0.00","0.0","0.0","89","97","81","  110","  100",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-27","6.71",,,"0.00","0.0","0.0","87","94","78","  110","  100",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-28","8.95",,,"0.00","0.0","0.0","86","96","76","  160","  170",,"21.9","25.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-29","6.93",,,"0.00","0.0","0.0","83","94","72","  160","  160",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-30","6.93",,,"0.00","0.0","0.0","83","94","76","  150","  160",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2014-08-31","13.42",,,"0.00","0.0","0.0","85","95","76","  160","  160",,"25.1","32.0",,,,,,,,,,,,,,,,,
